nodes	mode	score	sf	ntraj	len	tf	hd_frac	shd_frac	precision	recall	f1
7	synchronous	BDE	3	12	30	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	30	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	30	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	33	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	33	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	33	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	33	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	33	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	33	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	33	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	33	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	36	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	36	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	36	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	36	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	36	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	36	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	36	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	36	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	39	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	39	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	39	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	39	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	39	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	39	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	12	39	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	12	39	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	3	0.2	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	BDE	3	15	3	0.2	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	MDL	3	15	3	0.4	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	BDE	3	15	3	0.4	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	MDL	3	15	3	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	3	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	3	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	3	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	6	0.2	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	BDE	3	15	6	0.2	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	MDL	3	15	6	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	6	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	6	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	6	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	6	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	6	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	9	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	9	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	9	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	9	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	9	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	9	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	9	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	9	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	12	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	12	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	12	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	12	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	12	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	12	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	12	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	12	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	15	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	15	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	15	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	15	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	15	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	15	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	15	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	15	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	18	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	18	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	18	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	18	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	18	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	18	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	18	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	18	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	21	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	21	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	21	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	21	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	21	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	21	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	21	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	21	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	24	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	24	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	24	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	24	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	24	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	24	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	24	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	24	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	27	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	27	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	27	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	27	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	27	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	27	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	27	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	27	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	30	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	30	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	30	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	30	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	30	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	30	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	30	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	30	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	33	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	33	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	33	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	33	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	33	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	33	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	33	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	33	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	36	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	36	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	36	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	36	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	36	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	36	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	36	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	36	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	39	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	39	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	39	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	39	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	39	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	39	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	15	39	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	15	39	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	3	0.2	0.265306	0.428571	0.727273	0.444444	0.551724
7	synchronous	BDE	3	18	3	0.2	0.265306	0.428571	0.727273	0.444444	0.551724
7	synchronous	MDL	3	18	3	0.4	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	BDE	3	18	3	0.4	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	MDL	3	18	3	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	3	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	3	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	3	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	6	0.2	0.244898	0.392857	0.800000	0.444444	0.571429
7	synchronous	BDE	3	18	6	0.2	0.265306	0.428571	0.727273	0.444444	0.551724
7	synchronous	MDL	3	18	6	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	6	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	6	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	6	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	6	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	6	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	9	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	9	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	9	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	9	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	9	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	9	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	9	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	9	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	12	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	12	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	12	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	12	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	12	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	12	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	12	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	12	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	15	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	15	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	15	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	15	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	15	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	15	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	15	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	15	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	18	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	18	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	18	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	18	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	18	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	18	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	18	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	18	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	21	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	21	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	21	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	21	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	21	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	21	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	21	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	21	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	24	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	24	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	24	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	24	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	24	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	24	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	24	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	24	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	27	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	27	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	27	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	27	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	27	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	27	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	27	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	27	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	30	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	30	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	30	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	30	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	30	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	30	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	30	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	30	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	33	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	33	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	33	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	33	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	33	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	33	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	33	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	33	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	36	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	36	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	36	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	36	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	36	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	36	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	36	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	36	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	39	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	39	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	39	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	39	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	39	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	39	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	18	39	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	18	39	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	3	0.2	0.265306	0.428571	0.727273	0.444444	0.551724
7	synchronous	BDE	3	21	3	0.2	0.285714	0.464286	0.666667	0.444444	0.533333
7	synchronous	MDL	3	21	3	0.4	0.265306	0.428571	0.727273	0.444444	0.551724
7	synchronous	BDE	3	21	3	0.4	0.265306	0.428571	0.777778	0.388889	0.518519
7	synchronous	MDL	3	21	3	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	3	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	3	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	3	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	6	0.2	0.265306	0.428571	0.727273	0.444444	0.551724
7	synchronous	BDE	3	21	6	0.2	0.285714	0.464286	0.666667	0.444444	0.533333
7	synchronous	MDL	3	21	6	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	6	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	6	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	6	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	6	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	6	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	9	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	9	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	9	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	9	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	9	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	9	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	9	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	9	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	12	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	12	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	12	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	12	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	12	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	12	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	12	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	12	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	15	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	15	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	15	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	15	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	15	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	15	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	15	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	15	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	18	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	18	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	18	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	18	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	18	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	18	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	18	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	18	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	21	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	21	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	21	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	21	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	21	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	21	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	21	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	21	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	24	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	24	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	24	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	24	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	24	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	24	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	24	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	24	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	27	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	27	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	27	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	27	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	27	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	27	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	27	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	27	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	30	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	30	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	30	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	30	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	30	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	30	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	30	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	30	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	33	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	33	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	33	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	33	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	33	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	33	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	33	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	33	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	36	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	36	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	36	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	36	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	36	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	36	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	36	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	36	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	39	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	39	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	39	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	39	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	39	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	39	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	21	39	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	21	39	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	3	0.2	0.285714	0.464286	0.700000	0.388889	0.500000
7	synchronous	BDE	3	24	3	0.2	0.285714	0.464286	0.700000	0.388889	0.500000
7	synchronous	MDL	3	24	3	0.4	0.224490	0.357143	0.818182	0.500000	0.620690
7	synchronous	BDE	3	24	3	0.4	0.224490	0.357143	0.818182	0.500000	0.620690
7	synchronous	MDL	3	24	3	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	3	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	3	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	3	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	6	0.2	0.285714	0.464286	0.666667	0.444444	0.533333
7	synchronous	BDE	3	24	6	0.2	0.285714	0.464286	0.666667	0.444444	0.533333
7	synchronous	MDL	3	24	6	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	6	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	6	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	6	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	6	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	6	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	9	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	9	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	9	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	9	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	9	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	9	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	9	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	9	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	12	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	12	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	12	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	12	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	12	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	12	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	12	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	12	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	15	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	15	0.2	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	15	0.4	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	15	0.4	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	15	0.6	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	15	0.6	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	15	0.8	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	15	0.8	NA	NA	NA	NA	NA
7	synchronous	MDL	3	24	18	0.2	NA	NA	NA	NA	NA
7	synchronous	BDE	3	24	18	0.2	NA	NA	NA	NA	NA
